user_id,user_type,plan_type,region,tenure_months,hour_of_day,signal_dbm,snr_db,latency_ms,packet_loss_pct,handovers,cell_load_pct,tower_dist_km,bandwidth_mbps,jitter_ms,data_usage_gb,voice_mins,sms_count,app_sessions,night_usage_pct,roaming_days,support_calls,monthly_bill,demand_load,quality_score,churn_risk,is_anomaly,network_zone,dbscan_zone,user_segment,segment_label,dbscan_user,pca1,pca2,churn_prob,ltv,anomaly_score,iso_flag,svm_flag,ae_flag,z_flag,an_pc1,an_pc2
1448,Light,Postpaid,North,36,12,-85.38756714491674,24.099983252347883,93.87208286657616,0.8231478661410639,3,65.34596305319297,3.697681673288282,42.46224088011533,11.882916926339426,1.7756533921163589,131.37384762221475,35,17,28.762061251269465,2,2,266.99879227403227,63.6573208818946,78.91224659190462,0,0,1,-1,2,Light / Occasional,-1,0.2665238836141557,0.573462846362301,0.0,6408.0,0.40488444351339326,0,0,0,0,0.023258323907496208,0.7696391354471607
1449,IoT,Prepaid,West,13,21,-87.31659597210222,28.1832098102922,57.9230770926491,1.0426682184476144,0,61.39674009230168,4.221992152942438,6.313684396449988,8.227884422815825,0.6924562936728705,286.2858961866268,36,11,7.779635438322361,0,0,192.9144772397349,77.09544861728125,78.66524824930237,0,0,1,-1,0,Light / Occasional,-1,-0.8788673341092845,-1.1838097416211508,0.0,9067.0,0.44882639099563415,0,0,0,0,-0.6432080241263808,-1.1341122209624404
1450,Light,Postpaid,Central,20,17,-110.0230544179414,11.202909982049231,14.231497647570457,1.3666241398591177,1,90.86159261813192,7.368843862772846,130.75861578621152,6.901975836234876,1.7207672741680358,155.16774569212805,36,20,37.13890088152557,2,1,221.92651618320684,100.0,53.725026393486594,0,0,2,-1,0,Light / Occasional,-1,-0.25755988668939833,-0.2730543336874484,0.0,8877.0,0.3991701273639469,0,0,0,0,-0.5883549238334902,-0.7227211226809027
1451,Moderate,Postpaid,South,30,14,-64.01661093061543,18.707799451830475,176.02858041151404,0.5860954546678147,4,56.086871802031474,1.3096015642607908,62.319885264390734,2.1141885156555147,7.137078313453905,260.52219157803904,29,15,44.40954928502261,2,1,151.0955052791942,56.7245268905512,80.30827528068744,0,0,1,-1,0,Mainstream,-1,-0.7446501366456239,-0.2537219943218282,0.0,4533.0,0.4518278025730074,0,0,0,0,0.234283538625333,0.63471931982422
1452,Light,Enterprise,East,30,6,-94.332821998206,4.921411189777901,13.161771106021384,4.7469262170302375,1,53.08396146111578,2.2033068042697703,118.46795997152188,11.690287770511066,1.5857312437321065,144.99075798635562,34,8,5.290936925057709,0,0,123.34342087326804,60.46002302756994,57.210464074513965,0,0,2,-1,0,Light / Occasional,-1,-1.337506081317345,-0.2093970715277216,0.0,3700.0,0.40416774127179844,0,0,0,0,-0.5258847646890564,-0.24146325849045033
1453,Light,Prepaid,South,11,14,-66.6643557387724,1.7893632143366371,52.50749404219142,0.6711646951548508,6,77.11760489277357,11.14129281972393,117.20879399242185,13.055265868315308,1.3372031183377886,197.90094461163568,42,14,23.216113650606147,4,1,216.16965040663905,71.5511474746977,65.61926579884036,0,0,2,-1,0,Light / Occasional,-1,-0.3724722023177975,0.39121887312806514,0.0,10592.0,0.47637791452797956,0,0,0,0,-0.5240283663146942,2.6013417955314737
1454,Moderate,Prepaid,North,31,2,-106.55561694424512,18.94404934083897,14.684966594637672,3.815024630651936,3,26.194238563820875,2.175862663246376,11.31717431327364,5.377151579405504,9.434204398592367,68.81505169607918,30,11,10.193485787600093,0,1,279.59717005649816,21.563588738668614,66.094173839179,0,0,2,-1,2,Mainstream,-1,0.1652866563099866,0.11809032429608787,0.0,8108.0,0.4397382512878223,0,0,0,0,-0.2311763898654944,-0.021552862875537104
1455,Heavy,Enterprise,South,58,13,-97.94485768703174,14.21011897045636,104.32956098128804,1.1774029368935888,3,24.56346714316366,2.3462335604229856,124.12822315706836,1.991552808315209,18.699250820657383,167.27792271026073,29,19,53.3468444553787,1,0,201.20317713192148,23.378138388738076,60.338513008047855,0,0,2,0,2,Mainstream,-1,-0.4158410830745718,0.2958177603475232,0.0,402.0,0.41467398041170533,0,0,0,0,-0.14178337248283027,-0.0377782872188792
1456,IoT,Prepaid,South,3,19,-113.3380336608134,6.004369670445653,27.229943339419385,2.53280804356775,1,60.39342393105599,1.5212690627747656,46.92643229369397,11.420413166505991,0.2317146789544126,93.57970399853104,28,8,7.306936699657175,0,2,131.5909195809368,72.18700457804891,56.14055066054162,0,0,2,-1,0,Light / Occasional,-1,-0.7393039252073906,-0.9118102028633848,0.0,7501.0,0.41429232664050825,0,0,0,0,-0.15953294706926424,-0.49663715195136293
1457,Light,Postpaid,West,59,3,-109.95645111780745,16.25391421248993,38.65687978387419,0.2350964994053015,1,27.122525999848293,6.642692286074516,126.97847174773298,12.880651311083858,1.4551700481201917,187.51757320000445,28,15,57.27057934503922,1,2,207.92786597584572,33.67353050018039,61.38571203222939,0,0,2,-1,2,Light / Occasional,-1,-0.27375091238812393,0.15298378357566683,0.0,208.0,0.41891849720926716,0,0,0,0,-0.32918478274181584,-0.2134526552879381
1458,Light,Prepaid,West,2,3,-58.1771556753087,21.535485956073657,17.877672602131554,1.5733217191402782,3,95.13051440015876,1.865330312921794,76.36493049881389,6.698409209374466,1.2908188311049913,208.00223481713763,34,13,6.929344156368911,3,0,171.3038979741469,93.82856724022248,86.44771364123163,0,0,1,-1,0,Light / Occasional,-1,-0.8954042081917426,0.22232605844526845,0.0,9936.0,0.4020391343644601,0,0,0,0,-0.8561834417970074,0.574749284599569
1459,Moderate,Prepaid,Central,48,2,-112.36211490700956,15.441691500698871,41.63588607036658,6.479478671487689,1,72.33929980541495,3.5280220854293365,90.7806875115271,9.556369903908555,13.438936880913616,366.16974060864914,31,15,6.865975422533145,2,1,270.0954335154986,69.65246176540052,55.90499868683817,0,0,2,-1,2,Mainstream,-1,0.2275433164588607,1.140552286203702,0.0,3241.0,0.4565276552910845,0,0,0,0,0.1764672771729618,-0.6509055044474343
1460,Light,Prepaid,North,3,4,-113.29881548998398,23.59934182564131,121.77041394109084,2.1947333856782256,1,80.29188185117508,1.1048776764256714,19.698733562817903,11.886113593651968,1.950114449016388,180.59743466289217,24,17,28.860189825239956,3,1,170.02100457868542,80.30199842374512,64.05136063064883,0,0,2,-1,0,Light / Occasional,-1,-0.58059385529813,0.11388397601209373,0.0,9691.0,0.43710410063585237,0,0,0,0,0.11007410184182435,-0.5067046926551297
1461,Moderate,Prepaid,West,56,10,-54.173588241433805,10.3747073950961,102.76202460331982,3.4328134462659747,3,38.30982110982621,3.3693286091392314,59.99690079497567,2.7577402209543727,9.76675750207666,79.23551265342901,31,16,24.415359624235336,3,1,225.0632625516345,67.12942843281147,79.82766486632984,0,0,1,-1,2,Mainstream,-1,-0.0991743348255297,2.112872788249577,0.0,900.0,0.43748290481579677,0,0,0,0,0.1573048150504206,0.27816580448078954
1462,Light,Postpaid,West,15,7,-74.78675782374627,22.57920571115414,12.6411444928508,0.6051054211746378,2,59.52210650750687,8.652715438041195,145.77966397900883,2.6583216096495943,1.435435239972303,225.9743086495612,32,13,7.691130905268713,1,1,265.00081749784607,62.807147648058326,78.04559984731554,0,0,1,-1,0,Light / Occasional,-1,-0.05516188107702196,-0.2756901342076865,0.0,11925.0,0.40977527975425737,0,0,0,0,-0.7322077018313463,-0.2783854893064901
1463,Heavy,Enterprise,Central,17,1,-112.93588115119064,12.313604521307148,29.009235115798788,3.220565747511588,3,30.70769569964652,4.99948467876604,139.25411784971584,9.84772852867413,26.97935289829972,58.0087452381114,28,14,48.53209698774979,3,1,321.6743982172267,35.693418075356526,57.798513910434274,0,0,2,-1,0,Premium Power User,-1,0.7815332981636804,0.235508138943258,0.0,13832.0,0.4540112257120476,0,0,0,0,0.014858206851329527,0.5332245899133108
1464,Light,Prepaid,East,48,15,-51.9798282653764,23.611159180693768,22.447929605967616,0.8654261127779591,1,36.24829357230459,0.7102773596332462,149.15919303838118,5.746207689521139,2.06353995126784,139.59196260997552,22,9,8.613230897289668,2,0,142.63997544152605,36.62786472384271,92.69220243905588,0,0,1,-1,2,Light / Occasional,-1,-1.150679793145755,1.7758702901581922,0.0,1712.0,0.437623386987305,0,0,0,0,-0.8846134973471906,-0.305340117330799
1465,IoT,Postpaid,Central,52,9,-109.7029992647692,6.1016640157808535,36.26192504681179,1.3274800807877587,0,65.45670679738798,3.515068495505889,78.98126768530268,5.744753335371104,0.1629727525737036,200.53698348315865,27,14,8.33352857541346,2,0,203.9382327992247,75.8614984004349,54.66438850749776,0,0,2,-1,2,Light / Occasional,-1,-0.7161115562838073,1.7328778817814938,0.0,1632.0,0.4079678955170988,0,0,0,0,-0.7199473468530255,-1.4042392714078262
1466,Heavy,Prepaid,South,7,17,-66.35579923002004,16.61514824641135,81.76549071850263,0.4164057367724636,3,42.39300274681939,2.9539089407544434,123.64976453712404,25.499098993278828,19.207482394484,64.27326635475883,36,10,31.71710751472944,1,2,253.23870864560035,56.30950473269965,84.1730711131957,0,0,1,-1,0,Mainstream,-1,0.3872728770459486,-1.0486507226010477,0.0,13422.0,0.4807348144892742,0,0,0,0,0.13371799601411935,2.239485437710994
1467,IoT,Postpaid,South,48,6,-117.56040468522896,16.600339203566776,63.70668647048913,1.32989078371654,1,93.3702541188025,1.7400740463357094,70.98211144029386,12.849306020850497,0.2961356538377407,126.90759231549578,24,19,24.202351278610006,1,2,159.13694617892838,85.64886987033444,55.623054817063945,0,0,2,-1,2,Light / Occasional,-1,-0.3976606675577648,0.9677486682006832,0.0,1910.0,0.4178261839107402,0,0,0,0,-0.07454592285977506,-0.36518534583660517
1468,Moderate,Prepaid,West,5,4,-76.2820741862132,18.339811336561247,26.86244987751737,1.450109071407598,1,99.61943724541472,6.048849654424968,141.5031877649153,2.3660767798328006,4.660507702058769,127.296226260803,29,19,12.785127247152731,0,0,246.99935632390697,99.72405325580732,74.66187615260452,0,0,1,-1,0,Light / Occasional,-1,-0.2493891847925204,-0.8475740016701125,0.0,13585.0,0.39865597415199344,0,0,0,0,-0.7422361016214634,-0.8037275582859773
1469,Light,Enterprise,West,34,6,-81.73072895279729,12.540060685294655,29.29379185777122,1.947454018409521,0,20.31413488970592,5.206438831279879,147.96862258584764,4.172088841868029,1.9043949834460607,62.45429001974512,25,13,11.745430511786711,2,2,230.3648454363506,20.47176405073538,69.02339437861622,0,0,2,-1,2,Light / Occasional,-1,0.04120350708634476,1.3695067721415357,0.0,5989.0,0.43695622195080447,0,0,0,0,-0.2251868639401364,-1.166814955632588
1470,Light,Postpaid,Central,33,20,-105.43973327022891,18.021735683413223,52.48214986972833,4.05953278457702,0,80.72790554819436,3.637542376715173,132.27996552920175,14.176749684682944,1.6852497090952865,332.01777077988754,35,11,58.34217398236981,1,1,258.1142646232711,95.30069313213346,65.98143701472266,0,0,2,-1,0,Light / Occasional,-1,-0.33319942961644783,-1.3877253913519685,0.0,6969.0,0.45174725413877437,0,0,0,0,-0.15059231715633203,-0.6159214322418441
1471,Moderate,Postpaid,Central,54,5,-74.97977000957087,13.611987543968445,18.63803765210929,0.7272585809893434,3,29.226866098908676,4.589864335244523,95.06867335954765,0.608303475687246,9.49702287954084,136.06436937754756,30,17,40.39245703259446,0,0,210.83886547378796,20.99676345603941,75.04228523357465,0,0,1,-1,2,Mainstream,-1,-0.5442389596506846,0.02651830159955188,0.0,1265.0,0.3959023038347552,0,0,0,0,-0.7968031806576351,-0.018094000468745944
1472,Light,Postpaid,North,45,23,-76.80629047758279,11.313921098778252,14.335850093644355,8.287503579041083,0,65.96983557228512,1.1438987549926796,148.39832068870118,3.0975902723824604,1.2787451436205806,67.75199182934124,32,13,16.500047420680527,1,0,203.43692914128076,64.91899607290675,66.85720053785468,0,0,2,-1,2,Light / Occasional,-1,-0.7344748075515444,0.8890978219407917,0.0,3052.0,0.48107662133415297,0,1,0,0,-0.20043522024597482,-1.2853661504880578
1473,Light,Postpaid,South,16,0,-64.11537991752164,24.898649157174354,21.11394131421229,3.763674115468171,3,38.27868383920376,8.09092125721882,147.64269428114758,3.320628298739517,2.167584847507769,344.3320027120951,26,24,22.66483487051635,0,1,277.7693835230862,37.9699366283055,87.46755119727214,0,0,1,-1,0,Light / Occasional,-1,0.19429699430697184,-1.0404444219426137,0.0,12222.0,0.4647106313018726,0,0,0,0,-0.4162106568142802,0.31264432535549
1474,Moderate,Enterprise,Central,37,10,-58.68881589796883,15.546227783987126,15.2970484329158,1.0314171169056985,1,97.18991435100358,3.8081521849285225,73.88646473590777,3.957626372358732,9.934901029374842,312.15941819734564,26,16,41.40442909537276,1,0,288.99150591595304,100.0,78.05546014465023,0,0,1,-1,2,Mainstream,-1,-0.06314510893959357,-0.34882742763126184,0.0,6647.0,0.4169658230865148,0,0,0,0,-0.8109954162977062,-0.6550949653576947
1475,Moderate,Postpaid,East,3,12,-84.29265415425039,4.403180460692974,27.353610677965708,0.5140823834059491,2,90.06455910810729,2.392305486499012,49.04685495677317,2.3995162156076724,4.440275954030224,175.7721551227812,42,9,9.803577122133373,2,1,204.7541538407224,90.69112888753352,65.65595706722186,0,0,2,0,0,Light / Occasional,-1,-0.46227561113591975,-0.5704994817466094,0.0,11671.0,0.37962039452427715,0,0,0,0,-0.5821433546493451,-0.5161653460420382
1476,Light,Enterprise,North,59,11,-85.6793364561087,10.28878965929145,120.94567286020131,0.1483581162168903,1,67.63183349403158,1.1436973401092805,32.17600797258424,8.21553391112736,1.8227169805209495,50.21856020055242,34,19,24.657313389993064,1,1,209.67084764977932,61.50452451451805,69.84941947421386,0,0,2,-1,2,Light / Occasional,-1,-0.32382011900679203,1.2260231601053044,0.0,210.0,0.4254207999860924,0,0,0,0,-0.09962117029313697,-0.5248829595088872
1477,Light,Postpaid,Central,59,0,-76.48829603387117,25.160411056811675,15.126949723787382,0.534097326937514,0,34.08132796684964,3.944321857192181,103.16680037948493,4.020924976043341,2.7098014558794667,317.3104450187474,43,15,6.537784184086654,0,1,162.22361424810896,34.605911826801915,78.55130313110227,0,0,1,-1,2,Light / Occasional,-1,-0.7268358367332198,0.20354163731342562,0.0,162.0,0.42398688263693357,0,0,0,0,-0.7013865233528908,-1.2452472483993728
1478,Light,Prepaid,West,47,20,-68.95546875391308,8.639749918107636,78.22080720285635,4.317366449032958,0,82.61450193705454,0.8051581493326745,10.045659291581757,6.2515333261827095,2.099280888567678,152.0548614367859,24,17,38.30392690288873,1,3,269.18186023729766,99.51221711241904,71.06089207012504,0,0,1,-1,2,Light / Occasional,-1,0.5264382739017653,0.5109451517314346,0.0,3499.0,0.4598404372002009,0,0,1,0,0.5048726782519198,-1.1320359539984903
1479,Light,Postpaid,Central,48,14,-95.0680179290688,18.78591410938131,40.59844952308441,0.6907111053766217,2,61.62384158047023,1.6558745684200733,115.75503512314704,2.546148285404272,1.2291140562256202,127.20457999880703,36,15,51.99607804030669,1,1,252.03773328206708,55.87844805046144,66.382291407657,0,0,2,0,2,Light / Occasional,-1,-0.24548606895954095,-0.1839534789930022,0.0,3024.0,0.3788448532922881,0,0,0,0,-0.5282956885076228,-0.4835357947672143
1480,Moderate,Prepaid,West,43,0,-84.675068164364,10.138205866899282,50.08517476267584,0.2969531872363644,5,68.92505223270945,3.0584101038158984,12.441463169645274,15.804221174884416,4.861708374217358,120.75820127791935,23,16,54.620666399818106,2,0,231.25830754369167,65.4951744024877,71.30313540650575,0,0,2,-1,2,Light / Occasional,-1,-0.519747951584614,0.5262045445638942,0.006666666666666667,3905.0,0.46547049746279545,0,0,0,0,-0.7024169764856304,2.0436568819801404
1481,Light,Postpaid,West,57,2,-79.04270699237787,4.932567353924153,17.457152867678765,0.0458712223674782,1,77.435457727542,3.616181607926948,43.47893176386452,1.84307539312092,1.965138555281281,224.16442784106948,32,17,40.46121825344417,0,2,251.3282031589568,83.54588385221516,63.85978977016718,0,0,2,-1,2,Light / Occasional,-1,0.08107591409909652,-0.12840960606416854,0.0,754.0,0.3972173244559646,0,0,0,0,-0.4852880001553953,-1.0257329412598961
1482,Heavy,Postpaid,South,51,14,-50.81353413148622,18.363184206282614,16.565435865599337,0.7067332554215812,0,53.30656017408656,0.5524463146779229,77.20960667644175,16.78517059634528,29.653845135380607,115.01148746718523,31,12,49.48225774341606,0,1,214.34724586895877,46.22859380223294,90.13081635209964,0,0,1,-1,2,Data-Heavy Streamer,-1,0.022848728658977698,-0.4204868868623693,0.02666666666666667,1878.0,0.48614049458345765,0,0,0,0,-0.29812059980991384,0.07156719122200794
1483,Moderate,Postpaid,South,50,8,-78.86014624808584,12.699898644938283,17.105000600258595,0.4870821218813889,3,20.619118727313683,0.5265470730772621,19.1277750368413,1.5787396816633303,9.466601992303522,141.73955893239827,24,18,46.87006548175034,0,0,260.2605518605754,38.58731568066685,73.12347102533239,0,0,1,-1,2,Mainstream,-1,-0.21284804322667963,-0.06021917794737556,0.0,2603.0,0.411668614161371,0,0,0,0,-0.8103586276111474,-0.08683102576062494
1484,Heavy,Prepaid,Central,21,13,-104.30694144804204,26.11969904287727,53.99206499293166,0.2156211303707993,3,49.13373127662083,0.8545321288625088,10.263162049827702,3.697932403075872,27.95479959909273,50.19445836852088,32,15,6.129746281195204,2,1,322.96195512822464,48.98564120206657,71.90883565431281,0,0,2,-1,0,Premium Power User,-1,0.9403534894407849,0.9195093655293097,0.0,12596.0,0.45812675924264185,0,0,0,0,-0.10160572992051362,-0.08442658711843616
1485,Moderate,Prepaid,Central,41,22,-78.84070992318175,22.8788072202786,65.09945331633304,6.035375121901878,1,53.09009379447238,4.887311370209561,74.57134184977569,12.082607067850018,7.229716865492366,60.39029257212421,33,15,14.400314765871595,2,2,221.6641534900598,44.640644693163374,77.60955746730954,0,0,1,-1,2,Mainstream,-1,0.10396537943625064,1.3049292159344805,0.0,4212.0,0.41673652062665006,0,0,0,0,0.43672391169576974,-0.12557975195799834
1486,Moderate,Postpaid,East,8,21,-62.63502919356873,23.85680543174827,111.15180589883202,0.6229166696200953,1,49.35403473794718,3.011763000882051,133.5796542596912,5.428518408138286,6.740833688123694,262.5753865414871,23,16,8.622282884412485,0,0,210.0337064148502,66.66760487761195,81.6911395320894,0,0,1,-1,0,Mainstream,-1,-0.5127673240324946,-0.8151476767447593,0.0,10922.0,0.4216846231801062,0,0,0,0,-0.35960099334526785,-0.45234230769072414
1487,Moderate,Enterprise,North,22,23,-59.98174239921664,22.462607111503424,30.312696297378167,0.0123919700599899,2,86.48439252670711,3.3126493464818965,64.20559168331897,2.16603969140918,3.4383151734190127,165.7730390503381,25,9,20.40318345239806,2,1,189.8538580880134,85.88532614790904,81.23429205516561,0,0,1,-1,0,Light / Occasional,-1,-0.5839474281928131,0.3945154117370444,0.0,7214.0,0.39649734615263665,0,0,0,0,-0.6535450338301012,-0.304842553170083
1488,Light,Prepaid,North,51,7,-63.98246817848918,19.826586099434905,34.79359254249698,5.774673742991856,0,46.58817734037748,3.274701527246199,34.04050490691249,8.711467357536844,2.0111456835741417,90.87079959145436,28,15,9.629989423493267,1,0,231.33828928729235,56.339503852982745,82.22599587977375,0,0,1,-1,2,Light / Occasional,-1,-0.4775377773883601,1.4114761991898999,0.0,2082.0,0.4475216148920645,0,0,0,0,-0.3068334053954599,-0.8637975038507464
1489,Moderate,Prepaid,Central,54,21,-57.82534092978107,5.439370321627425,35.36457773859952,1.727933572433606,3,53.30698592548188,0.6125364098969199,64.21084876481478,1.0927167606347212,7.587736488496961,142.90264796861757,28,10,33.00236187788589,3,0,221.8283094623746,60.8477153051454,71.53897440518904,0,0,1,0,2,Mainstream,-1,-0.5899597737156729,1.6777307182828507,0.0,1331.0,0.40342990624318137,0,0,0,0,-0.6494705332014967,0.105300171007866
1490,Moderate,Postpaid,South,5,3,-96.56635606846108,13.362319380642626,22.582835816904097,0.1728877239572926,2,24.928267143922245,1.0672391512896644,109.7819991005056,1.939613475493659,7.758599101119122,144.45665107118106,22,8,15.544373696699967,2,1,260.9215287921079,26.884869271010164,61.51155941109655,0,0,2,0,0,Mainstream,-1,-0.025489107056579946,0.09264866894054652,0.0,14351.0,0.3804150823255044,0,0,0,0,-0.5891596274701846,-0.5488353166477743
1491,Moderate,Postpaid,East,17,19,-84.47005653331365,19.696118777478205,25.91372842688573,0.0638524782413401,3,77.34862727036457,4.404385676212664,10.997582592182557,2.3736015797568992,11.170642913959938,60.98172485711693,30,10,14.378054692944405,2,2,247.47547974795197,90.70138709935028,72.40600854661008,0,0,1,-1,0,Mainstream,-1,0.2652788272045219,0.4865515018454323,0.0,10641.0,0.43217887236601527,0,0,0,0,-0.2848750680036129,-0.04921702976496158
1492,Moderate,Prepaid,North,37,19,-65.42862327947192,12.967161922555947,85.04572478696272,0.2282398989758636,0,37.23350107608794,3.612986849272084,9.45809008962351,7.025296433650208,7.191032808643576,138.84062268436543,40,15,59.137680080670826,1,1,235.2743441432396,52.37253802211401,76.93447016707331,0,0,1,-1,2,Mainstream,-1,-0.26175462344321004,-0.9410346992991994,0.0,5411.0,0.4462249702636545,0,0,0,0,-0.24561554841191488,-1.000071711116917
1493,Moderate,Prepaid,Central,14,5,-101.48850344686312,14.790011795333577,26.846843223266305,1.7904819479582794,2,38.80092374339752,2.267930240113485,72.1033842835469,6.427960959233536,7.437334119123729,156.14792510226127,34,12,55.3150940810519,3,1,205.5412608464427,32.59269557439405,60.08564633246292,0,0,2,0,0,Mainstream,-1,-0.44997097849751383,-0.5525552920012385,0.0,9455.0,0.37519667036622684,0,0,0,0,-0.4059584089123956,-0.2872950761068076
1494,Heavy,Prepaid,South,39,0,-93.98929935038092,20.072281970665927,91.33167309873215,0.1277369151567997,2,66.94833316539189,0.5618314561889156,103.12066393780076,5.864109909553238,15.762030835429726,0.0,32,9,15.962489414921489,2,1,307.1609310111532,64.57523654245686,71.58436034107793,0,0,2,0,2,Mainstream,-1,0.44236228283032203,1.317041071959057,0.006666666666666667,6407.0,0.4342366265588336,0,0,0,0,-0.08066658887949514,-0.16419167002450694
1495,Light,Enterprise,South,41,17,-61.81910418107916,22.39239916369393,24.569148160120815,1.679310398679859,1,98.68427690262348,2.1179038911018138,93.99478914444444,0.8198703242895513,2.284756965568377,161.5921450885157,33,19,16.37071445097597,2,0,234.6957907552433,100.0,84.61196699347978,0,0,1,-1,2,Light / Occasional,-1,-0.3962906460395621,1.1131334609706567,0.0,4459.0,0.3903487881606198,0,0,0,0,-0.778280952647271,-0.9003636396248356
1496,Light,Prepaid,South,28,5,-66.09400452656618,8.541851581183533,153.67723017765613,16.586986694001563,2,52.81157433456728,1.3548740491425637,97.48408458740008,12.117076418649273,26.371268350615694,139.58386882991215,34,14,45.33707094332282,1,11,192.2651771830104,54.97616730843984,76.98967272464407,1,1,1,-1,1,At-Risk / Frustrated,-1,2.5830237640661653,-0.8501357708480478,1.0,0.0,0.5720723233844164,1,0,1,1,4.262205016869049,0.4679597655517177
1497,Light,Prepaid,West,31,13,-52.01603024587378,19.690287063909164,42.86476403403148,0.3193442803244187,0,46.17260251657599,4.084734370971893,29.02909871830673,1.1305301333971165,3.550966290375717,156.5282425577292,26,13,41.08679867884653,1,0,230.00756661219089,50.39211865303632,89.1262929958403,0,0,1,-1,2,Light / Occasional,-1,-0.5939184171631846,-0.2632298316313992,0.0,6670.0,0.4541835926537776,0,0,0,0,-0.7790150076441071,-1.3715312944243587
1498,Moderate,Prepaid,South,17,10,-50.28181590397449,18.95472855705068,14.353633582751543,1.340552424018338,3,22.896501585024662,5.723374500966071,83.11661965625895,22.34237390942034,9.808007405189972,224.4732337908599,25,25,21.65412191312291,0,1,243.1470837290578,35.33322105908638,90.4157753744411,0,0,1,-1,0,Mainstream,-1,0.17483667808111894,-0.6789268433087173,0.0,10455.0,0.45325150272495873,0,0,0,0,-0.5531233414136253,1.9834825038400001
1499,Moderate,Prepaid,Central,35,16,-103.14788171200348,8.077919986646217,112.0738027241583,6.641813204605994,2,82.98990959822135,2.602368389267096,59.79879659257732,0.539519346288314,13.284523635255525,240.200731635316,30,5,52.625649882793184,1,1,264.0329739362966,79.90596020240386,51.9962747352578,0,0,2,-1,2,Mainstream,-1,-0.1402375969371487,-0.8900158092266224,0.0,6601.0,0.4265773657038471,0,0,1,0,0.5874909136786091,-0.8629082905903295
1500,Light,Postpaid,East,40,8,-56.968500967842864,12.154617131598588,78.68088898660868,3.621743255069615,0,40.90299716245816,2.050156833527229,21.021828587241064,16.95963594451194,1.75767056579733,92.60264547031876,29,14,11.694242354567471,1,2,214.01091493665467,60.395304154850905,83.87195728556036,0,0,1,-1,2,Light / Occasional,-1,-0.07770142229892293,0.8855737953400238,0.0,4280.0,0.4853607749228635,0,0,0,0,0.20085588182112762,-0.09909740830619239
1501,Moderate,Prepaid,Central,22,21,-113.38391490549516,16.04779611913722,54.40762164860065,2.570107944918103,1,81.50719826496318,1.456661294602393,23.5690861219685,2.8280200765908337,6.961580534762226,232.10352611768712,48,10,47.63629919920465,3,1,276.79853179774005,95.04167907100508,62.01054592727913,0,0,2,-1,0,Mainstream,-1,-0.0680456953541181,-0.695673585026674,0.006666666666666667,10448.0,0.4129230667390048,0,0,0,0,-0.1731635918161733,-1.2784174365080523
1502,Moderate,Prepaid,South,45,6,-70.31398537251611,24.72963805824994,187.3328433035429,1.4585235631069946,1,42.581236324533634,0.7915512984278448,98.57479516201045,9.6272276908017,10.1132582815036,145.348121822269,21,17,54.87719852995076,1,1,223.3957038758761,36.98171491852604,89.31208366721522,0,0,1,-1,2,Mainstream,-1,-0.19143346595025973,0.09308439832311567,0.0,3351.0,0.4249200588379156,0,0,0,0,0.4582184562318464,-0.1880415107291016
1503,Heavy,Postpaid,East,48,13,-104.59304286271144,12.096734524849698,10.645149315695724,1.002657576710072,2,22.391116837394136,1.8944432744872253,143.79699240111245,3.2423289136946463,27.476748303177665,315.9239581011436,43,11,13.304514574287118,2,0,309.32005071009127,23.60300623206828,59.16896473727703,0,0,2,0,2,Data-Heavy Streamer,-1,0.37312239015716864,0.6364663323891578,0.0,3712.0,0.45618091619156365,0,0,0,0,-0.5741250900026817,-0.4733506770551822
1504,Moderate,Prepaid,North,53,16,-98.9782190154206,17.92358469093162,31.177260215319134,1.2008980404796026,0,59.856928778938,3.899909525819623,20.41346322673786,10.184140947745105,10.22858393688814,245.5020980466097,29,9,35.64109411121639,2,0,225.7698098526132,58.11479576755527,66.29389053628563,0,0,2,-1,2,Mainstream,-1,-0.577681212620023,0.7815260916780391,0.0,1580.0,0.42190610825490765,0,0,0,0,-0.6307067192552481,-1.0286083986676442
1505,Moderate,Prepaid,North,29,7,-53.75751756348207,23.181365254136367,88.17388192517035,2.893023198602944,1,92.4846430678781,3.7905402073900367,76.75911279890516,5.249093957075035,8.973590467160774,177.8792133386247,23,13,8.138158998714236,0,1,219.89596907343815,91.17384325419548,89.28860015926954,0,0,1,-1,0,Mainstream,-1,-0.18833989703905576,0.0811706184253416,0.0,6817.0,0.4095506221345968,0,0,0,0,0.007547346307352664,-0.4835490499436389
1506,Moderate,Postpaid,Central,10,15,-101.57941342860516,27.98276543589057,193.55904816481305,17.815080715624898,1,36.84728224278587,2.0970545388515864,40.9493320213449,5.985478306952568,132.7763379266533,151.47110977907508,32,10,49.53746012300719,3,12,218.439256719286,34.11077627209281,72.49857227996314,1,1,0,-1,1,Data-Heavy Streamer,-1,5.084874222540673,-0.7450248552680928,0.9666666666666667,364.0,0.6286480861581029,1,0,1,1,6.316443715168638,-0.8058206724720355
